devicename,kernelname,samples,channels,elements,beams,integration,precision,reads,writes,avg_time,min_time,max_time,avg_throughput,min_throughput,max_throughput,avg_bandwidth,min_bandwidth,max_bandwidth,percentage_avg_bandwidth,percentage_min_bandwidth,percentage_max_bandwidth,input_avg_bandwidth,input_min_bandwidth,input_max_bandwidth,output_avg_bandwidth,output_min_bandwidth,output_max_bandwidth
GeForce RTX 2080 Ti,Voltage,4096,32,1024,608,1,half,1233125376,637534208,366.712,366.69,366.741,3560.47,3560.2,3560.69,5.10116,5.10077,5.10147,1.65622,1.65609,1.65632,2.92802,2.92779,2.9282,1.73851,1.73838,1.73862
GeForce RTX 2080 Ti,Voltage,4096,32,1024,640,1,half,1241513984,671088640,386.01,385.979,386.039,3560.5,3560.24,3560.79,4.9548,4.95443,4.95519,1.6087,1.60858,1.60883,2.78164,2.78144,2.78186,1.73852,1.7384,1.73866
GeForce RTX 2080 Ti,Voltage,4096,32,1024,672,1,half,1249902592,704643072,405.469,405.435,405.519,3559.11,3558.67,3559.41,4.82045,4.81986,4.82086,1.56508,1.56489,1.56521,2.64814,2.64782,2.64837,1.73785,1.73763,1.73799
GeForce RTX 2080 Ti,Voltage,4096,32,1024,704,1,half,1258291200,738197504,424.668,424.65,424.713,3560.03,3559.65,3560.17,4.70129,4.7008,4.70149,1.52639,1.52623,1.52646,2.52843,2.52816,2.52853,1.73829,1.73811,1.73837
GeForce RTX 2080 Ti,Voltage,4096,32,1024,736,1,half,1266679808,771751936,444.135,444.057,444.19,3558.71,3558.27,3559.33,4.58966,4.5891,4.59047,1.49015,1.48997,1.49041,2.4176,2.41731,2.41802,1.73765,1.73744,1.73796
GeForce RTX 2080 Ti,Voltage,4096,32,1024,768,1,half,1275068416,805306368,463.392,463.327,463.464,3559.12,3558.57,3559.62,4.48945,4.48875,4.49008,1.45761,1.45739,1.45782,2.31713,2.31678,2.31746,1.73785,1.73758,1.73809
GeForce RTX 2080 Ti,Voltage,4096,32,1024,800,1,half,1283457024,838860800,482.745,482.648,482.912,3558.79,3557.56,3559.5,4.39636,4.39483,4.39724,1.42739,1.42689,1.42767,2.22424,2.22347,2.22469,1.73769,1.73709,1.73804
GeForce RTX 2080 Ti,Voltage,4096,32,1024,832,1,half,1291845632,872415232,502.11,502.082,502.146,3558.4,3558.14,3558.59,4.31033,4.31002,4.31057,1.39946,1.39936,1.39954,2.13846,2.13831,2.13858,1.7375,1.73737,1.73759
GeForce RTX 2080 Ti,Voltage,4096,32,1024,864,1,half,1300234240,905969664,521.411,521.312,521.586,3558.47,3557.28,3559.15,4.23122,4.2298,4.23202,1.37377,1.37331,1.37403,2.0593,2.05861,2.05969,1.73754,1.73695,1.73786
GeForce RTX 2080 Ti,Voltage,4096,32,1024,896,1,half,1308622848,939524096,540.844,540.826,540.882,3557.67,3557.42,3557.79,4.15674,4.15644,4.15688,1.34959,1.34949,1.34963,1.98531,1.98517,1.98537,1.73714,1.73702,1.7372
GeForce RTX 2080 Ti,Voltage,4096,32,1024,928,1,half,1317011456,973078528,560.166,560.043,560.361,3557.64,3556.4,3558.42,4.08824,4.08682,4.08913,1.32735,1.32689,1.32764,1.91683,1.91616,1.91725,1.73713,1.73652,1.73751
GeForce RTX 2080 Ti,Voltage,4096,32,1024,960,1,half,1325400064,1006632960,579.59,579.53,579.63,3556.97,3556.72,3557.34,4.02359,4.02331,4.02401,1.30636,1.30627,1.3065,1.85259,1.85246,1.85278,1.7368,1.73668,1.73698
GeForce RTX 2080 Ti,Voltage,4096,32,1024,992,1,half,1333788672,1040187392,598.758,598.735,598.797,3557.87,3557.64,3558.01,3.96483,3.96457,3.96498,1.28728,1.2872,1.28733,1.79328,1.79316,1.79335,1.73724,1.73713,1.73731
GeForce RTX 2080 Ti,Voltage,4096,32,1024,1024,1,half,1342177280,1073741824,618.096,617.935,618.241,3557.74,3556.9,3558.67,3.90865,3.90773,3.90967,1.26904,1.26874,1.26937,1.73718,1.73677,1.73763,1.73718,1.73677,1.73763
