devicename,kernelname,samples,channels,elements,beams,integration,precision,reads,writes,avg_time,min_time,max_time,avg_throughput,min_throughput,max_throughput,avg_bandwidth,min_bandwidth,max_bandwidth,percentage_avg_bandwidth,percentage_min_bandwidth,percentage_max_bandwidth,input_avg_bandwidth,input_min_bandwidth,input_max_bandwidth,output_avg_bandwidth,output_min_bandwidth,output_max_bandwidth
GeForce RTX 2080 Ti,Unpacker,4096,32,1024,736,1,half,8589934592,1073741824,0.0021712,0.00208,0.002784,124270,96420.8,129056,4.47374e+06,3.47115e+06,4.646e+06,1.45251e+06,1.127e+06,1.50844e+06,3.97665e+06,3.08546e+06,4.12978e+06,497082,385683,516222
GeForce RTX 2080 Ti,Unpacker,4096,32,1024,768,1,half,8589934592,1073741824,0.0021856,0.00208,0.002624,123288,102300,129056,4.43837e+06,3.6828e+06,4.646e+06,1.44103e+06,1.19572e+06,1.50844e+06,3.94522e+06,3.2736e+06,4.12978e+06,493153,409200,516222
GeForce RTX 2080 Ti,Unpacker,4096,32,1024,800,1,half,8589934592,1073741824,0.0021376,0.00208,0.002368,125714,113360,129056,4.52569e+06,4.08094e+06,4.646e+06,1.46938e+06,1.32498e+06,1.50844e+06,4.02284e+06,3.62751e+06,4.12978e+06,502854,453438,516222
GeForce RTX 2080 Ti,Unpacker,4096,32,1024,832,1,half,8589934592,1073741824,0.0022064,0.00208,0.003264,122815,82241.3,129056,4.42135e+06,2.96069e+06,4.646e+06,1.4355e+06,961261,1.50844e+06,3.93009e+06,2.63172e+06,4.12978e+06,491261,328965,516222
GeForce RTX 2080 Ti,Unpacker,4096,32,1024,864,1,half,8589934592,1073741824,0.0021888,0.00208,0.003072,123558,87381.3,129056,4.4481e+06,3.14573e+06,4.646e+06,1.44419e+06,1.02134e+06,1.50844e+06,3.95386e+06,2.7962e+06,4.12978e+06,494233,349525,516222
GeForce RTX 2080 Ti,Unpacker,4096,32,1024,896,1,half,8589934592,1073741824,0.002168,0.00208,0.002784,124523,96420.8,129056,4.48284e+06,3.47115e+06,4.646e+06,1.45547e+06,1.127e+06,1.50844e+06,3.98474e+06,3.08546e+06,4.12978e+06,498093,385683,516222
GeForce RTX 2080 Ti,Unpacker,4096,32,1024,928,1,half,8589934592,1073741824,0.0021824,0.00208,0.002784,123545,96420.8,129056,4.44761e+06,3.47115e+06,4.646e+06,1.44403e+06,1.127e+06,1.50844e+06,3.95343e+06,3.08546e+06,4.12978e+06,494179,385683,516222
GeForce RTX 2080 Ti,Unpacker,4096,32,1024,960,1,half,8589934592,1073741824,0.0022592,0.00208,0.003264,120525,82241.3,129056,4.33891e+06,2.96069e+06,4.646e+06,1.40874e+06,961261,1.50844e+06,3.85681e+06,2.63172e+06,4.12978e+06,482102,328965,516222
GeForce RTX 2080 Ti,Unpacker,4096,32,1024,992,1,half,8589934592,1073741824,0.0022544,0.002112,0.002848,120046,94254,127100,4.32167e+06,3.39314e+06,4.5756e+06,1.40314e+06,1.10167e+06,1.48559e+06,3.84149e+06,3.01613e+06,4.0672e+06,480186,377016,508400
GeForce RTX 2080 Ti,Unpacker,4096,32,1024,1024,1,half,8589934592,1073741824,0.0022272,0.002112,0.003232,121680,83055.5,127100,4.38046e+06,2.99e+06,4.5756e+06,1.42223e+06,970779,1.48559e+06,3.89374e+06,2.65778e+06,4.0672e+06,486718,332222,508400
